"NOME","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DUM","DPP","SEMANA_GESTACIONAL","LOCAL","PROFISSIONAL"
"ELIS SAMIA DO NASCIMENTO PEREIRA","708602598378681","03821886242","21208929986","1999-06-07","ELIS SAMARA DO NASCIMENTO OLIVEIRA","295965","2019-04-15","2019-12","2","INATIVO",,"1",,,,,,,
"ELIS SAMIA DO NASCIMENTO PEREIRA","708602598378681","03821886242","21208929986","1999-06-07","ELIS SAMARA DO NASCIMENTO OLIVEIRA","295965","2019-06-14","2019-12","2","INATIVO",,"3",,,,,,,
"YEISIRET GABRIELA ARVELO SOTO","898005898820908",,,"1998-12-08","YESENIA ISABEL SOTO MATA","295966","2019-04-25","2019-12","2","ATIVO",,"3",,,,,,,
"YEISIRET GABRIELA ARVELO SOTO","898005898820908",,,"1998-12-08","YESENIA ISABEL SOTO MATA","295966","2019-05-22","2019-12","2","ATIVO",,"2",,,,,,,
"MILENA MACEDO DE MELO","700206475979026",,,"1997-11-12","MARCELA MACEDO FIGUEIREDO","270204","2019-05-21","2019-12","2","ATIVO",,"2",,,,,,,
"MILENA MACEDO DE MELO","700206475979026",,,"1997-11-12","MARCELA MACEDO FIGUEIREDO","270204","2019-04-08","2019-12","2","ATIVO",,"1",,,,,,,
"BRENDA MILENA MARVAL JAVIER","898005902891509",,,"1994-08-18","MALCIDES JAVIER GONZALEZ","270230","2019-01-28","2019-12","2","INATIVO",,"3",,,,,,,
"BRENDA MILENA MARVAL JAVIER","898005902891509",,,"1994-08-18","MALCIDES JAVIER GONZALEZ","270230","2019-06-12","2019-12","2","INATIVO",,"3",,,,,,,
"ESTEFANI DEL CARMEN RODRIGUEZ VELASQUEZ","898005912694641",,,"1997-07-18","MIRIAM MARIA VELASQUEZ FARIAZ","312205","2019-05-27","2019-12","2","ATIVO",,"2",,,,,,,
"YUDENNY CAROLINA RODRIGUEZ","898005912698604",,,"1997-12-04","MARIA RODRIGUZ COUDES","312215","2019-05-24","2019-12","2","INATIVO",,"1",,,,,,,
"DANIELA RODRIGUES MIRANDA","700501379316154","00086188283","12643298669","1988-03-30","ZELIA RODRIGUES MIRANDA","312227","2019-05-27","2019-12","2","ATIVO",,"2",,,,,,,
"DEISE CHAVES JERONIMO DA SILVA","708307262159760",,,"1999-05-12","ELANIA DE CARVALHO CHAVES","301770","2019-06-28","2019-12","2","ATIVO",,"2",,,,,,,
"YENIFER DE LOS ANGELES ROMERO URBANEJA","898005909964153","70780832299",,"1993-03-14","MERCEDES JOSEFINA URBANEJA DE ROMERO","301797","2019-04-30","2019-12","2","INATIVO",,"2",,,,,,,
"YENIFER DE LOS ANGELES ROMERO URBANEJA","898005909964153","70780832299",,"1993-03-14","MERCEDES JOSEFINA URBANEJA DE ROMERO","301797","2019-05-29","2019-12","2","INATIVO",,"1",,,,,,,
"MARIA MILAGROS GONZALEZ","703106674534690","70782513263",,"1990-11-29","CARMEN JOSEFINA GONZALEZ","302010","2019-05-17","2019-12","2","INATIVO",,"1",,,,,,,
"MARIA MILAGROS GONZALEZ","703106674534690","70782513263",,"1990-11-29","CARMEN JOSEFINA GONZALEZ","302010","2019-04-17","2019-12","2","INATIVO",,"2",,,,,,,
"VANESSA CAROLINA MAITA","709107259452630","71361557117",,"1997-02-10","CARMEN AUDELIA MAITA","302024","2019-10-03","2019-12","2","ATIVO",,"2",,,,,,,
"YORGELYS MARIA GOMES LARA","704206793261482","70785757252",,"1997-10-01","YORLENY MARIA LARA","306158","2019-05-08","2019-12","2","ATIVO",,"1",,,,,,,
"YORGELIS JOSE RIVAS RODRIGUEZ","704205271232684","70731139283",,"2001-12-12","YARGELYS DEL CARMEN RODRIGUEZ","306184","2019-06-06","2019-12","2","ATIVO",,"1",,,,,,,
"VANEZA DE OLIVEIRA MEDEIROS","705004607823053","00180701240",,"1990-05-31","NILDA MARIA DE OLIVEIRA MEDEIROS","306211","2019-10-08","2019-12","2","ATIVO",,"2",,,,,,,
"YOSSANA ALEXANDRA CACERES JUAREGUI","898005885463931",,,"1996-05-12","THARYS DEL CARME JAUREGUI","297080","2019-04-03","2019-12","2","INATIVO",,"3",,,,,,,
"YOSSANA ALEXANDRA CACERES JUAREGUI","898005885463931",,,"1996-05-12","THARYS DEL CARME JAUREGUI","297080","2019-06-11","2019-12","2","INATIVO",,"2",,,,,,,
"ERICA CAMILA DA SILVA SOARES","708900738297714","00302357238",,"1994-09-28","ROSANA JACQUELINE RIBEIRO DA SILVA","257082","2019-06-13","2019-12","2","ATIVO",,"3",,,,,,,
"ANA CLAUDIA ALCANTARA DE LIMA","708604514639189","90736079220",,"1982-12-25","FANNI ALCANTARA","257142","2019-01-11","2019-12","2","INATIVO",,"2",,,,,,,
"ANA CLAUDIA ALCANTARA DE LIMA","708604514639189","90736079220",,"1982-12-25","FANNI ALCANTARA","257142","2019-06-10","2019-12","2","INATIVO",,"2",,,,,,,
"ALYNE GRAZIELLA MADEIRA INACIO","706804198315430","85320390220",,"1985-07-23","OSMARINA MADEIRA IANCIO","312681","2019-05-23","2019-12","2","ATIVO",,"3",,,,,,,
"KERLINA DEL VALLE HERRERA CAVAJAL","701003870330492","70744209218",,"1998-05-21","CAROLINA RAFAELA CARVAJAL RAMIREZ","304464","2019-06-25","2019-12","2","ATIVO",,"1",,,,,,,
"SANATANIA RODRIGUES DOS SANTOS","705002259031450","00108078299",,"1989-09-21","RAIMUNDA RODRIGUES DA SILVA","304480","2019-05-29","2019-12","2","ATIVO",,"1",,,,,,,
"LUISANA LUSIMARY ANDRSDES OLIVERO","898005908594859",,,"2001-11-19","LEIDY MARGARITA ANDRADES BSATIDAS","313400","2019-05-24","2019-12","2","ATIVO",,"2",,,,,,,
"MARYELIS DEL VALLE LARA FRANCO","898005825934059","70627822207",,"1988-08-10","MARBIS SIMONA FRANCO","307462","2019-05-21","2019-12","2","ATIVO",,"3",,,,,,,
"YANETTE ANN ISAACS","898005911303401",,,"2001-10-09","ANNIE JANE ISAACS","307501","2019-05-06","2019-12","2","ATIVO",,"1",,,,,,,
"ADRIANA SOARES DE OLIVEIRA","898000470719615","05390801288",,"2002-06-08","QUEILACI DA COSTA SOARES","307536","2019-06-27","2019-12","2","ATIVO",,"1",,,,,,,
"MARIA GABRIELA APARICIO PEREZ","702807656133260","70785123245",,"2002-07-12","MARLY COROMORO PEREZ JIMENEZ","307581","2019-05-16","2019-12","2","ATIVO",,"2",,,,,,,
"EMILIANNY DE LOS ANGELES AGUILERA HERRERA","709607648156671","70785304207",,"1993-03-24","MILAGROS JOSEFINA HERRERA","307584","2019-09-03","2019-12","2","ATIVO",,"2",,,,,,,
"HELINE DA SILVA SANTANA","702005851515989","00856400262",,"1993-02-12","MARIA HELENA CONCEICAO DA SILVA","307608","2019-05-06","2019-12","2","ATIVO",,"2",,,,,,,
"STEFFANY FABIENE ARAUJO FRANCA","700109998052711","06449466286",,"2002-08-29","GRACIETE COLARES DE ARAUJO","302284","2019-05-14","2019-12","2","ATIVO",,"3",,,,,,,
"VANESSA MATOS PINHEIRO","700007212326202","52202917268",,"1980-02-25","NORMA MATOS PINHEIRO","302312","2019-10-25","2019-12","2","ATIVO",,"3",,,,,,,
"GABRIELLE SOARES CANTANHEDE","704008803309664","04472018241",,"2000-10-17","EDIANES SOARES CANTANHEDE","302391","2019-06-27","2019-12","2","ATIVO",,"2",,,,,,,
"PAMELA SENA FERREIRA LIMA","708206627969945","02797344251",,"1996-10-12","GISSILEIA SENA FERREIRA","296946","2019-11-25","2019-12","2","ATIVO",,"1",,,,,,,
"CRISTINA ISABEL MEJIAS HURTADO","898005908792464",,,"1998-11-22","MARITZABEL HURTADO DOMINGUEZ","296963","2019-12-03","2019-12","2","ATIVO",,"1",,,,,,,
"CAMILA TELES RODRIGUES","706809701774422","01687435235","16270463050","1994-02-10","ODETE TELES MARTINS","302735","2019-05-21","2019-12","2","ATIVO",,"3",,,,,,,
"ROSIBEL GABRIELA PRIETO HERNANDEZ","704706088230240","70709510276",,"1994-12-30","ROSANGEL HERNANDEZ MELCONES","302758","2019-05-23","2019-12","2","ATIVO",,"1",,,,,,,
"ZILVANIA DA SILVA FARIAS","700409794984850","97123137272","20204904131","1988-10-23","ZILBENIA DA SILVA FARIAS","302766","2019-05-14","2019-12","2","ATIVO",,"1",,,,,,,
"ROSINETE SOUSA BARROS","706302712288778","52908038234","12608194666","1986-12-06","ROSA SOUSA BARROS","302791","2019-05-23","2019-12","2","ATIVO",,"2",,,,,,,
"JHENIFER NAKARY YANEZ FERMIN","898005865663161",,,"2000-06-19","MANUELA DEL VALLE FERMIN CAMPO","302798","2019-09-06","2019-12","2","ATIVO",,"1",,,,,,,
"ANA PAULA DA SILVA RODRIGUES","706400627636489","84385723249",,"1979-11-12","LINA MARIA DA SILVA RODRIGUES","308935","2019-05-13","2019-12","2","ATIVO",,"3",,,,,,,
"NATALIA FERREIRA DA SILVA AMORIM","700008971046109","04018232292",,"1997-05-02","ELIANA FERREIRA DE LIMA","310657","2019-05-29","2019-12","2","ATIVO",,"3",,,,,,,
"LUZILENE RODRIGUES DE SOUZA","701408696821830",,,"1998-10-20","NOME INCOMPLETO","310667","2019-10-21","2019-12","2","INATIVO",,"2",,,,,,,
"YARINET COROMOTO DE LA ROSA SILVA","708100573597633","70786264276",,"1982-10-01","GISELA MARIA SILVA","310713","2019-05-22","2019-12","2","ATIVO",,"3",,,,,,,
"EMILY MARIA YBARRA","700404103382350","70742833208",,"1991-07-28","MARIA TERESA YBARRA MONTILLA","302822","2019-11-12","2019-12","2","ATIVO",,"2",,,,,,,
"ROSEANES DA CONCEICAO NASCIMENTO","700001970939707","05849930302",,"1993-07-15","FRANCISCA MARIA DA CONCEICAO NASCIMENTO","302828","2019-11-29","2019-12","2","ATIVO",,"3",,,,,,,
"BARLIS VANESSA PARRA RODRIGUEZ","898005910331215",,,"1991-11-22","BARBARA ANTONIA RODRIGUEZ","303371","2019-05-10","2019-12","2","ATIVO",,"3",,,,,,,
"BARLIS VANESSA PARRA RODRIGUEZ","898005910331215",,,"1991-11-22","BARBARA ANTONIA RODRIGUEZ","303371","2019-05-03","2019-12","2","ATIVO",,"2",,,,,,,
"MARLIN GABRIELA AEDILA BRITO","898005910348363",,,"1993-08-13","YLDA BRITO","303430","2019-05-30","2019-12","2","ATIVO",,"3",,,,,,,
"NIVEA ELAINE DE OLIVEIRA PEREIRA","704507321106414",,,"2001-07-06","ALESSANDRA DA COSTA PEREIRA","260727","2018-12-18","2019-12","2","ATIVO",,"1",,,,,,,
"HELEN DA CONCEICAO SILVA","898004948741444",,,"2002-12-02","VANIA DA CONCEICAO","260765","2019-01-16","2019-12","2","INATIVO",,"2",,,,,,,
"SAMILLA GOMES NUNES","704801504939441","02032639289","16612683598","1996-07-18","SILVANA GOMES BENJO","311715","2019-08-06","2019-12","2","ATIVO",,"2",,,,,,,
"DIOSNEYDI CAROLINA COLMENARES DELGADO","700207404297926","70764909274",,"2001-01-26","DILCIA ESPERANZA DELGADO ALVAREZ","311727","2019-07-12","2019-12","2","ATIVO",,"3",,,,,,,
"MARIA CARLEANE BARBOSA ROCHA","704107154283579","04103221216",,"1997-04-06","MARIA SONIA DA SILVA BARBOSA","311738","2019-05-22","2019-12","2","ATIVO",,"2",,,,,,,
"MARIA JOSE HERRERA","704004883944562","70710810261",,"1997-12-02","DIANNELA ROSA HERRERA VALLES","311750","2019-09-19","2019-12","2","ATIVO",,"3",,,,,,,
"JACQUELINE VIEIRA LUTZ DE MELLO","706804710746121","91956510206",,"1988-12-18","JEZENIR VIEIRA LUTZ","311755","2019-09-20","2019-12","2","ATIVO",,"1",,,,,,,
"THARCILIA MARCELLO","898005912563784",,,"2001-11-23","BERICE MARCELLO","311759","2019-05-20","2019-12","2","ATIVO",,"1",,,,,,,
"ADRIANA YAKELIN SIFONTES TINEO","707805627158616","71341506150",,"1989-08-21","YURAIMA DEL CARMEN TINEO GALINDO","302596","2019-05-16","2019-12","2","ATIVO",,"3",,,,,,,
"JULIANNY DEL CARMEN BRITO LOPEZ","702503365822530","70761967273",,"1992-12-02","MARIA FIDELA LOPEZ DE BRITO","302641","2019-11-13","2019-12","2","ATIVO",,"3",,,,,,,
"LING KEYKO VALDIVIEZO SUAREZ","898005120985175",,,"1997-12-27","MARIA YOLIVE SUAREZ","307958","2019-05-10","2019-12","2","ATIVO",,"3",,,,,,,
"FABIANA PEIXOTO E PEIXOTO","706806744203726","02808413297",,"1997-05-16","ROSELINA PERES PEIXOTO","307981","2019-07-16","2019-12","2","ATIVO",,"3",,,,,,,
"ELIANA CAROLINA VERA RAMOS","705406423785793","70788667203",,"1992-05-15","LISBETH JOSEFINA RAMOS PAEZ","307982","2019-06-03","2019-12","2","INATIVO",,"2",,,,,,,
"MAYARA ALVES MACENA","706303685422880","06134859206","16493345929","2002-03-19","ALECSANDRA DA CONCEICAO ALVES","307989","2019-10-17","2019-12","2","ATIVO",,"1",,,,,,,
"PATRICIA DEMTRIO","700205903345428",,,"1986-10-31","ARLETE DEMETRIO","261536","2019-03-25","2019-12","2","ATIVO",,"3",,,,,,,
"PATRICIA DEMTRIO","700205903345428",,,"1986-10-31","ARLETE DEMETRIO","261536","2019-05-08","2019-12","2","ATIVO",,"1",,,,,,,
"DANIELLA DANNY MARINHO GUERREIRO","704804079439040","03662760266",,"1997-08-27","PATRICIA DIANE PEREIRA MARINHO","261569","2019-11-12","2019-12","2","ATIVO",,"2",,,,,,,
"OLEDYS ZAARETH DIAZ MERLO","898005901187123",,,"1987-07-29","NOME INCOMPLETO","262346","2019-11-05","2019-12","2","ATIVO",,"1",,,,,,,
"YHETSUBETH DE LOS ANGELES MENDEZ REYES","898005863189497",,,"1998-09-11","BEIZAVETH REYES","262348","2019-05-21","2019-12","2","ATIVO",,"2",,,,,,,
"MEURILANE CUNHA ABREU","706204561158768",,,"1995-06-09","ANTONIA SANDRA FERREIRA DA CUNHA","262367","2019-01-07","2019-12","2","ATIVO",,"2",,,,,,,
"CINTIA SILVA DE MEDEIROS","706200511572567","00052478297","16619708995","1988-03-25","MARIA CRISTINA DA SILVA","262382","2019-10-30","2019-12","2","ATIVO",,"3",,,,,,,
"JACKELINE DEL VALLE RAMOS CARRION","706007395056942","70780856201",,"1992-09-08","JACKELINE DE VALLE","305167","2019-05-07","2019-12","2","ATIVO",,"1",,,,,,,
"JACKELINE DEL VALLE RAMOS CARRION","706007395056942","70780856201",,"1992-09-08","JACKELINE DE VALLE","305167","2019-05-07","2019-12","2","ATIVO",,"1",,,,,,,
"MARIA CATARINA GONCALVES DO NASCIMENTO","702309134711919","01893547205",,"1996-02-08","ELIZABETE GONCALVES LIMA","305168","2019-09-23","2019-12","2","ATIVO",,"3",,,,,,,
"MICHAELLEN KATRINE DE SOUSA OLIVEIRA","702601279045146","03250167207",,"1997-05-17","TATIANA FERREIRA DE SOUSA","305232","2019-08-05","2019-12","2","ATIVO",,"1",,,,,,,
"LETICIA MONTEIRO DA COSTA","702601217113741","05858786251","22816229148","2004-07-03","SEBASTIANA FELIX MONTEIRO","308150","2019-07-05","2019-12","2","INATIVO",,"2",,,,,,,
"GLENDA DE OLIVEIRA SANTOS","703207620002992","03305364270","16270319820","1998-08-25","VANUZA DA CONCEICAO DE OLIVEIRA","308156","2019-10-21","2019-12","2","ATIVO",,"2",,,,,,,
"CHRISTIANNE GEORGINA BOLIVAR SOLIS","708606515307289",,,"1997-12-20","LUISA DEL VALLE SOLIS","308176","2019-09-19","2019-12","2","ATIVO",,"1",,,,,,,
"LARA YASMIM SOUSA CADETE","700508529070658","03946264271","16520283682","1999-08-15","ANTONIA MARIA PEREIRA SOUSA","308179","2019-09-24","2019-12","2","ATIVO",,"3",,,,,,,
"DAIANA SOUSA PEREIRA","700003308819109","81342179234",,"1986-05-19","TERESA SOUSA PEREIRA","308189","2019-05-16","2019-12","2","ATIVO",,"3",,,,,,,
"ALDELENE GOMES CORREA","700501191926656","70225005255",,"1993-08-09","ANAILDA GOMES DA CONCEICAO","312030","2019-10-21","2019-12","2","ATIVO",,"2",,,,,,,
"AL NAIR MARIELI DEL CARMEN AGUILERA DE CALL","706108549700560",,,"1984-06-12","NOME INCOMPLETO","312057","2019-06-28","2019-12","2","INATIVO",,"1",,,,,,,
"JORGELIS CAROLINA RODRIGUEZ ACUNA","700901922632291",,,"2000-06-08","ERICA ACUNA","312076","2019-07-12","2019-12","2","ATIVO",,"2",,,,,,,
"YESSIKA ALEXANDRA MORA CARAPAICA","898005912641777","70814545262",,"1990-12-07","NANCY DEL VALLE MORA CARAPAICA","312112","2019-06-03","2019-12","2","INATIVO",,"3",,,,,,,
"DIANA CAROLINA VARELA RODRIGUEZ","700805910599884","70776360205",,"1997-09-12","ROSA ELENA RODRIGUEZ","304040","2019-10-04","2019-12","2","ATIVO",,"2",,,,,,,
"LUISIANNYS NAZARETH TIAMO SEGOBIA","898005850833791","70659647281",,"1993-06-17","AURA DEL VALLE SEGOBIA","304075","2019-07-03","2019-12","2","ATIVO",,"3",,,,,,,
"ANAIS CAROLINA BARRIENTOS GUZMAN","705204463716970","70777419238",,"1993-09-13","BARBARA LUSMILA GUZMAN DE BARRIENTOS","300636","2019-04-17","2019-12","2","ATIVO",,"2",,,,,,,
"KEICIANY PEREIRA DE OLIVEIRA","708404762405767",,,"1989-01-28","DALCILENE PEREIRA DE OLIVEIRA","300645","2019-08-22","2019-12","2","ATIVO",,"3",,,,,,,
"YANITZA DEL VALLE","898005898834879","70713337265",,"1986-09-18","IRMA ROSA GAMBOA","300647","2019-04-30","2019-12","2","ATIVO",,"3",,,,,,,
"YANITZA DEL VALLE","898005898834879","70713337265",,"1986-09-18","IRMA ROSA GAMBOA","300647","2019-05-28","2019-12","2","ATIVO",,"3",,,,,,,
"WELLEDA WISLENE PIO ARAUJO","700003867184806","06548315219",,"2002-10-17","ASSELIA PIO ARAUJO","300654","2019-09-24","2019-12","2","ATIVO",,"3",,,,,,,
"DUGLERIS DE LOS ANGELES BOLIVAR ALCOSER","706403181140287",,,"2005-01-20","YULIMAR DEL VALLE ALCOSER NUNEZ","287579","2019-04-09","2019-12","2","ATIVO",,"2",,,,,,,
"NAUDYS DEL VALLE LOZANO CARRASQUEL","700007716109507","70746659245",,"1984-09-26","MARLENY DEL VALLE CARRASQUEL","287620","2019-05-17","2019-12","2","INATIVO",,"1",,,,,,,
"NAUDYS DEL VALLE LOZANO CARRASQUEL","700007716109507","70746659245",,"1984-09-26","MARLENY DEL VALLE CARRASQUEL","287620","2019-03-20","2019-12","2","INATIVO",,"2",,,,,,,
"CRISTIANE MAGALHAES SALES","705205415881577",,,"1983-07-15","OZANETE SILVA MAGALHAES","287623","2019-11-06","2019-12","2","ATIVO",,"2",,,,,,,
"GREIMAR DEL VALLE ARELLANO YEGUEZ","705006822820251","70789722283",,"1991-01-25","GREIDYS DEL CARMEN YEGUEZ MAZA","311823","2019-05-28","2019-12","2","ATIVO",,"1",,,,,,,
"DAIRIANYS NAZARETH ZAMBRANO RUIZ","898005859689049",,,"1998-09-27","DAIRIANYS NAZARETH ZAMBRANO RUIZ","311839","2019-10-03","2019-12","2","ATIVO",,"1",,,,,,,
"KEYSIANE EDUARDO SANTOS",,,,"1992-03-03","CONSTANCIA LIMA EDUARDO","265395","2019-02-05","2019-12","2","ATIVO",,"2",,,,,,,
"LIDICETH MARIA RODRIGUEZ GONZALEZ","708609080185080",,,"1998-10-21","LUZ MARIA GONZALEZ","265400","2019-01-17","2019-12","2","INATIVO",,"3",,,,,,,
"LIDICETH MARIA RODRIGUEZ GONZALEZ","708609080185080",,,"1998-10-21","LUZ MARIA GONZALEZ","265400","2019-05-23","2019-12","2","INATIVO",,"2",,,,,,,
"MARIANNYS DEL VALLE MORALES LIZARDI","898005895264206",,,"1991-11-19","CELESTE LIZARDI","265414","2019-02-04","2019-12","2","INATIVO",,"1",,,,,,,
"MARIANNYS DEL VALLE MORALES LIZARDI","898005895264206",,,"1991-11-19","CELESTE LIZARDI","265414","2019-09-27","2019-12","2","INATIVO",,"2",,,,,,,
"ANGELICA LACERDA BRASIL","700403160161650",,,"1990-05-07","GRACINETH LACERDA BRASIL","265421","2019-01-28","2019-12","2","ATIVO",,"3",,,,,,,
"MARINEUZA DOS SANTOS CARVALHO","707600229952093",,,"1976-12-09","TEREZINHA DOS SANTOS CARVALHO","265428","2019-02-28","2019-12","2","INATIVO",,"2",,,,,,,
"MARINEUZA DOS SANTOS CARVALHO","707600229952093",,,"1976-12-09","TEREZINHA DOS SANTOS CARVALHO","265428","2019-09-05","2019-12","2","INATIVO",,"2",,,,,,,
"NUBIA DAMASCENO DE MELO","700002124428807","01377117278",,"1992-03-14","LUCILENE DA SILVA CRUZ","265429","2019-05-09","2019-12","2","ATIVO",,"1",,,,,,,
"NUBIA DAMASCENO DE MELO","700002124428807","01377117278",,"1992-03-14","LUCILENE DA SILVA CRUZ","265429","2019-02-14","2019-12","2","ATIVO",,"3",,,,,,,
"ROSIMAR RODRIGUEZ FIGUERA","898005896925516",,,"1985-07-07","BELKIS FIGUERA","265464","2019-02-07","2019-12","2","ATIVO",,"3",,,,,,,
"ALCIVER PAOLA CASANOVA MONRROY","705009019221154",,,"1994-06-20","PAULA ANTONIA MONRROY ABACHE","308607","2019-06-11","2019-12","2","ATIVO",,"3",,,,,,,
"THATYANA PERES DE OLIVEIRA","700809401335785",,,"2001-02-20","FRANCINETE PERES RIBEIRO","308671","2019-05-08","2019-12","2","ATIVO",,"2",,,,,,,
"MICHELE RIBEIRO SANTOS","708406225583161",,,"1994-06-03","CLAUDIA RIBEIRO","308741","2019-05-14","2019-12","2","INATIVO",,"2",,,,,,,
"ALRILENE RODRIGUES SANTOS MONTEIRO","703009803658874","98475665268",,"1991-02-13","ALDA MARIA RODRIGUES SANTOS","306316","2019-09-17","2019-12","2","ATIVO",,"2",,,,,,,
"VALDIENE LUCIA RAPOSO BATISTA","701203009335319","54194490215","20636014147","1997-08-24","CLEOCIMAR DA SILVA RAPOSO","312523","2019-11-05","2019-12","2","ATIVO",,"2",,,,,,,
"ROSMARYS CHRISBEL ROMERO LOPEZ","700305968814340","70794849288",,"2003-08-18","DIOSMARYS DEL CARMEN LOPEZ LEZAMA","312529","2019-07-31","2019-12","2","ATIVO",,"1",,,,,,,
"CAMILA ABREU DE SOUSA","203256258880008","05369896216",,"1999-12-04","MACIONE NASCIMENTO ABREU","312539","2019-05-22","2019-12","2","ATIVO",,"3",,,,,,,
"DIANA MARIA GOMES","898004025578494","70297275259",,"1986-09-22","SEM INFORMAAAO","295342","2019-11-06","2019-12","2","ATIVO",,"2",,,,,,,
"EYSHILA ALVES ARAUJO","705203482432671","06088357223",,"2002-01-12","IACI ALVES DE SOUZA","308777","2019-09-30","2019-12","2","ATIVO",,"3",,,,,,,
"CRISTIANNI AMORIM BATISTA","702605787304441","05565658276","16502992863","2003-12-03","ALESSANDRA FABRICIA AMORIM VIEIRA","308782","2019-11-06","2019-12","2","ATIVO",,"1",,,,,,,
"JESSIANE CAVALCANTE SILVA","702304181777713","01840286202",,"1992-06-05","MAURINA LIMA CAVALCANTE","308788","2019-05-09","2019-12","2","ATIVO",,"3",,,,,,,
"MARIA CRISTINA ALVAREZ CORREA","898005911715726",,,"1987-08-04","TIBISAY CORREA","308799","2019-06-03","2019-12","2","INATIVO",,"2",,,,,,,
"MYRNA JACKELIN REQUENA CRUZ","898005884863731",,,"1983-11-08","MIRNA TIBURCIA CRUZ DE REQUENA","308812","2019-05-23","2019-12","2","ATIVO",,"1",,,,,,,
"DIANA DA SILVA COSTA","706903189539834","00529361205","20100947780","1992-01-04","IRACILDA DA SILVA COSTA","308816","2019-05-21","2019-12","2","ATIVO",,"2",,,,,,,
"TANIA FERREIRA DA SILVA RIOS","704104862156750","01219886351",,"1986-03-09","TEREZINHA FERREIRA DA SILVA RIOS","308837","2019-06-11","2019-12","2","ATIVO",,"3",,,,,,,
"KARINA DA SILVA COSTA","708104572568234","00598316264",,"1990-11-01","FRANCISCA PEREIRA DA SILVA COSTA","305039","2019-05-31","2019-12","2","ATIVO",,"2",,,,,,,
"HAYLLANE VICTORIA DA SILVA SANTOS","898005134279553",,,"2005-11-10","LUCIENE DA SILVA DOS SANTOS","305046","2019-09-04","2019-12","2","ATIVO",,"3",,,,,,,
"ELIDA MONICA RIBEIRO DE SOUZA","700204463329623","03352637393",,"1992-09-20","SILMA RIBEIRO DE SOUZA","305066","2019-05-20","2019-12","2","ATIVO",,"1",,,,,,,
"FRANCISCA MICAELA FARIAS DA SILVA PEIXOTO","701207019563318","03461819255","20148698446","1996-09-14","MARIA DARCI DE SOUSA FARIAS","312366","2019-09-24","2019-12","2","ATIVO",,"2",,,,,,,
"AIDELYS GABRIELA RAMIREZ GASCON","708408742649869","70794118232",,"1994-05-17","AIDA BELTRAN GASCON DE RAMIREZ","312376","2019-06-26","2019-12","2","ATIVO",,"1",,,,,,,
"RAFAELA QUEIROZ DE MATOS","700503144488658","03311998235",,"1997-05-16","EDINEIA EDUARDO DE QUEIROZ","312429","2019-05-29","2019-12","2","ATIVO",,"1",,,,,,,
"DANAIRY MARINA CABRERA VIVAS","700507919796954","70733451284",,"1999-10-28","TIBAIRY JOSEFINA VIVAS FARFAN","304836","2019-05-10","2019-12","2","INATIVO",,"3",,,,,,,
"ANA CASSIA DA SILVA ABREU","702801158835063","00055981259",,"1988-12-06","CLAUDICILENE DA SILVA","304913","2019-05-06","2019-12","2","ATIVO",,"3",,,,,,,
"ANA CASSIA DA SILVA ABREU","702801158835063","00055981259",,"1988-12-06","CLAUDICILENE DA SILVA","304913","2019-06-06","2019-12","2","ATIVO",,"2",,,,,,,
"YARLEY GONZALEZ MEJIAS","702409085868723",,,"1983-01-18","LEONARDIS MEJIAS","286814","2019-03-22","2019-12","2","ATIVO",,"2",,,,,,,
"YARLEY GONZALEZ MEJIAS","702409085868723",,,"1983-01-18","LEONARDIS MEJIAS","286814","2019-05-24","2019-12","2","ATIVO",,"3",,,,,,,
"FLAVIA RODRIGUES FIGUEIREDO","704708734946439","81824025220","20746138223","1989-06-22","LUZIA RODRIGUES DA SILVA","303529","2019-11-08","2019-12","2","ATIVO",,"1",,,,,,,
"ROMINA SINAI SANTANA YAGUARAN","707007882637434","70778099270",,"1996-10-02","CARMEN MERCEDES YAGUARAN","303558","2019-06-11","2019-12","2","ATIVO",,"1",,,,,,,
"GENESIS CAROLINA JASPE FLAMEZ","700203476998528","70679695222",,"1991-06-08","MARIA ISABEL FLAMEZ RAMOS","303561","2019-05-10","2019-12","2","ATIVO",,"2",,,,,,,
"RIXIS DAYANA RENGEL DIAZ","704300556503893","70704129248",,"1983-07-29","IRAIDA JOSEFINA DIAZ","303562","2019-08-22","2019-12","2","ATIVO",,"2",,,,,,,
"INARA IRACEMA OLIVEIRA DE SOUZA","704202719870582","04115224266",,"2000-05-10","CLEUDE OLIVEIRA BRITO","301884","2019-05-21","2019-12","2","ATIVO",,"3",,,,,,,
"MILAGROS ZULAYDIS GARCIA GUILLEN","709209208444631","70716166208",,"1989-09-29","MARIA ELOISA GUILLEN GIMON","305908","2019-05-23","2019-12","2","ATIVO",,"2",,,,,,,
"JORMELYS EGLYMAR ARANA CARRENO","706000377133241","70731492218",,"2000-12-30","CARMEN JOSEFINA CARRENA GOMEZ","305945","2019-05-13","2019-12","2","ATIVO",,"2",,,,,,,
"GENESIS DUZNEIKER MARCANO ARAY","898005910950551","70810292211",,"1995-02-05","CARAMEN ELINOR ARAY","305953","2019-04-30","2019-12","2","ATIVO",,"1",,,,,,,
